id:ID,:Title,description,rule_id
Suspicious Key Manager Access,,Detects the invocation of the Stored User Names and Passwords dialogue (Key Manager),a4694263-59a8-4608-a3a0-6f8d3a51664c
Suspicious Keyboard Layout Load,,"Detects the keyboard preload installation with a suspicious keyboard layout, e.g. Chinese, Iranian or Vietnamese layout load in user session on systems maintained by US staff only",34aa0252-6039-40ff-951f-939fd6ce47d8
Suspicious LDAP-Attributes Used,,"Detects the usage of particular AttributeLDAPDisplayNames, which are known for data exchange via LDAP by the tool LDAPFragger and are additionally not commonly used in companies.",d00a9a72-2c09-4459-ad03-5e0a23351e36
Suspicious LNK Command-Line Padding with Whitespace Characters,,"Detects exploitation of LNK file command-line length discrepancy, where attackers hide malicious commands beyond the 260-character UI limit while the actual command-line argument field supports 4096 characters using whitespace padding (e.g., 0x20, 0x09-0x0D).
Adversaries insert non-printable whitespace characters (e.g., Line Feed \x0A, Carriage Return \x0D) to pad the visible section of the LNK file, pushing malicious commands past the UI-visible boundary.
The hidden payload, executed at runtime but invisible in Windows Explorer properties, enables stealthy execution and evasion—commonly used for social engineering attacks.
This rule flags suspicious use of such padding observed in real-world attacks.
",dd8756e7-a3a0-4768-b47e-8f545d1a751c
Suspicious LNK Double Extension File Created,,"Detects the creation of files with an ""LNK"" as a second extension. This is sometimes used by malware as a method to abuse the fact that Windows hides the ""LNK"" extension by default.
",3215aa19-f060-4332-86d5-5602511f3ca8
Suspicious LSASS Access Via MalSecLogon,,"Detects suspicious access to LSASS handle via a call trace to ""seclogon.dll"" with a suspicious access right.",472159c5-31b9-4f56-b794-b766faa8b0a7
Suspicious Log Entries,,Detects suspicious log entries in Linux log files,f64b6e9a-5d9d-48a5-8289-e1dd2b3876e1
Suspicious MSDT Parent Process,,Detects msdt.exe executed by a suspicious parent as seen in CVE-2022-30190 / Follina exploitation,7a74da6b-ea76-47db-92cc-874ad90df734
Suspicious MSExchangeMailboxReplication ASPX Write,,"Detects suspicious activity in which the MSExchangeMailboxReplication process writes .asp and .apsx files to disk, which could be a sign of ProxyShell exploitation",7280c9f3-a5af-45d0-916a-bc01cb4151c9
Suspicious MSHTA Child Process,,"Detects a suspicious process spawning from an ""mshta.exe"" process, which could be indicative of a malicious HTA script execution",03cc0c25-389f-4bf8-b48d-11878079f1ca
Suspicious MacOS Firmware Activity,,Detects when a user manipulates with Firmward Password on MacOS. NOTE - this command has been disabled on silicon-based apple computers.,7ed2c9f7-c59d-4c82-a7e2-f859aa676099
Suspicious Manipulation Of Default Accounts Via Net.EXE,,Detects suspicious manipulations of default accounts such as 'administrator' and 'guest'. For example 'enable' or 'disable' accounts or change the password...etc,5b768e71-86f2-4879-b448-81061cbae951
Suspicious Microsoft Office Child Process,,"Detects a suspicious process spawning from one of the Microsoft Office suite products (Word, Excel, PowerPoint, Publisher, Visio, etc.)",438025f9-5856-4663-83f7-52f878a70a50
Suspicious Microsoft Office Child Process - MacOS,,Detects suspicious child processes spawning from microsoft office suite applications such as word or excel. This could indicates malicious macro execution,69483748-1525-4a6c-95ca-90dc8d431b68
Suspicious Microsoft OneNote Child Process,,Detects suspicious child processes of the Microsoft OneNote application. This may indicate an attempt to execute malicious embedded objects from a .one file.,c27515df-97a9-4162-8a60-dc0eeb51b775
Suspicious Modification Of Scheduled Tasks,,"Detects when an attacker tries to modify an already existing scheduled tasks to run from a suspicious location
Attackers can create a simple looking task in order to avoid detection on creation as it's often the most focused on
Instead they modify the task after creation to include their malicious payload
",1c0e41cd-21bb-4433-9acc-4a2cd6367b9b
Suspicious Msbuild Execution By Uncommon Parent Process,,Detects suspicious execution of 'Msbuild.exe' by a uncommon parent process,33be4333-2c6b-44f4-ae28-102cdbde0a31
Suspicious Mshta.EXE Execution Patterns,,Detects suspicious mshta process execution patterns,e32f92d1-523e-49c3-9374-bdb13b46a3ba
Suspicious MsiExec Embedding Parent,,Adversaries may abuse msiexec.exe to proxy the execution of malicious payloads,4a2a2c3e-209f-4d01-b513-4155a540b469
Suspicious Msiexec Execute Arbitrary DLL,,"Adversaries may abuse msiexec.exe to proxy execution of malicious payloads.
Msiexec.exe is the command-line utility for the Windows Installer and is thus commonly associated with executing installation packages (.msi)
",6f4191bb-912b-48a8-9ce7-682769541e6d
Suspicious Msiexec Quiet Install From Remote Location,,Detects usage of Msiexec.exe to install packages hosted remotely quietly,8150732a-0c9d-4a99-82b9-9efb9b90c40c
Suspicious Mstsc.EXE Execution With Local RDP File,,"Detects potential RDP connection via Mstsc using a local "".rdp"" file located in suspicious locations.",6e22722b-dfb1-4508-a911-49ac840b40f8
Suspicious NTLM Authentication on the Printer Spooler Service,,Detects a privilege elevation attempt by coercing NTLM authentication on the Printer Spooler service,bb76d96b-821c-47cf-944b-7ce377864492
Suspicious Named Error,,Detects suspicious DNS error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts,c8e35e96-19ce-4f16-aeb6-fd5588dc5365
Suspicious Network Connection Binary No CommandLine,,Detects suspicious network connections made by a well-known Windows binary run with no command line parameters,20384606-a124-4fec-acbb-8bd373728613
Suspicious Network Connection to IP Lookup Service APIs,,"Detects external IP address lookups by non-browser processes via services such as ""api.ipify.org"". This could be indicative of potential post compromise internet test activity.",edf3485d-dac4-4d50-90e4-b0e5813f7e60
Suspicious New Service Creation,,"Detects creation of a new service via ""sc"" command or the powershell ""new-service"" cmdlet with suspicious binary paths",17a1be64-8d88-40bf-b5ff-a4f7a50ebcc8
Suspicious New-PSDrive to Admin Share,,Adversaries may use to interact with a remote network share using Server Message Block (SMB). The adversary may then perform actions as the logged-on user.,1c563233-030e-4a07-af8c-ee0490a66d3a
Suspicious Nohup Execution,,"Detects execution of binaries located in potentially suspicious locations via ""nohup""",457df417-8b9d-4912-85f3-9dbda39c3645
Suspicious Non PowerShell WSMAN COM Provider,,Detects suspicious use of the WSMAN provider without PowerShell.exe as the host application.,df9a0e0e-fedb-4d6c-8668-d765dfc92aa7
Suspicious Non-Browser Network Communication With Google API,,"Detects a non-browser process interacting with the Google API which could indicate the use of a covert C2 such as Google Sheet C2 (GC2-sheet)
",7e9cf7b6-e827-11ed-a05b-0242ac120003
Suspicious Non-Browser Network Communication With Telegram API,,Detects an a non-browser process interacting with the Telegram API which could indicate use of a covert C2,c3dbbc9f-ef1d-470a-a90a-d343448d5875
Suspicious OAuth App File Download Activities,,Detects when a Microsoft Cloud App Security reported when an app downloads multiple files from Microsoft SharePoint or Microsoft OneDrive in a manner that is unusual for the user.,ee111937-1fe7-40f0-962a-0eb44d57d174
Suspicious Obfuscated PowerShell Code,,Detects suspicious UTF16 and base64 encoded and often obfuscated PowerShell code often used in command lines,8d01b53f-456f-48ee-90f6-bc28e67d4e35
Suspicious OpenSSH Daemon Error,,Detects suspicious SSH / SSHD error messages that indicate a fatal or suspicious error that could be caused by exploiting attempts,e76b413a-83d0-4b94-8e4c-85db4a5b8bdc
Suspicious Outbound SMTP Connections,,"Adversaries may steal data by exfiltrating it over an un-encrypted network protocol other than that of the existing command and control channel.
The data may also be sent to an alternate network location from the main command and control server.
",9976fa64-2804-423c-8a5b-646ade840773
Suspicious Outlook Child Process,,Detects a suspicious process spawning from an Outlook process.,208748f7-881d-47ac-a29c-07ea84bf691d
Suspicious Outlook Macro Created,,Detects the creation of a macro file for Outlook.,117d3d3a-755c-4a61-b23e-9171146d094c
Suspicious PFX File Creation,,A general detection for processes creating PFX files. This could be an indicator of an adversary exporting a local certificate to a PFX file.,dca1b3e8-e043-4ec8-85d7-867f334b5724
Suspicious PROCEXP152.sys File Created In TMP,,"Detects the creation of the PROCEXP152.sys file in the application-data local temporary folder.
This driver is used by Sysinternals Process Explorer but also by KDU (https://github.com/hfiref0x/KDU) or Ghost-In-The-Logs (https://github.com/bats3c/Ghost-In-The-Logs), which uses KDU.
",3da70954-0f2c-4103-adff-b7440368f50e
Suspicious Package Installed - Linux,,Detects installation of suspicious packages using system installation utilities,700fb7e8-2981-401c-8430-be58e189e741
Suspicious Parent Double Extension File Execution,,Detect execution of suspicious double extension files in ParentCommandLine,5e6a80c8-2d45-4633-9ef4-fa2671a39c5c
Suspicious Path In Keyboard Layout IME File Registry Value,,"Detects usage of Windows Input Method Editor (IME) keyboard layout feature, which allows an attacker to load a DLL into the process after sending the WM_INPUTLANGCHANGEREQUEST message.
Before doing this, the client needs to register the DLL in a special registry key that is assumed to implement this keyboard layout. This registry key should store a value named ""Ime File"" with a DLL path.
IMEs are essential for languages that have more characters than can be represented on a standard keyboard, such as Chinese, Japanese, and Korean.
",9d8f9bb8-01af-4e15-a3a2-349071530530
Suspicious Persistence Via VMwareToolBoxCmd.EXE VM State Change Script,,"Detects execution of the ""VMwareToolBoxCmd.exe"" with the ""script"" and ""set"" flag to setup a specific script that's located in a potentially suspicious location to run for a specific VM state",236d8e89-ed95-4789-a982-36f4643738ba
Suspicious Ping/Del Command Combination,,"Detects a method often used by ransomware. Which combines the ""ping"" to wait a couple of seconds and then ""del"" to delete the file in question. Its used to hide the file responsible for the initial infection for example",54786ddc-5b8a-11ed-9b6a-0242ac120002
Suspicious Plink Port Forwarding,,Detects suspicious Plink tunnel port forwarding to a local port,48a61b29-389f-4032-b317-b30de6b95314
Suspicious PowerShell Download,,Detects suspicious PowerShell download command,3236fcd0-b7e3-4433-b4f8-86ad61a9af2d
Suspicious PowerShell Download - PoshModule,,Detects suspicious PowerShell download command,de41232e-12e8-49fa-86bc-c05c7e722df9
Suspicious PowerShell Download - Powershell Script,,Detects suspicious PowerShell download command,403c2cc0-7f6b-4925-9423-bfa573bed7eb
Suspicious PowerShell Download and Execute Pattern,,"Detects suspicious PowerShell download patterns that are often used in malicious scripts, stagers or downloaders (make sure that your backend applies the strings case-insensitive)",e6c54d94-498c-4562-a37c-b469d8e9a275
Suspicious PowerShell Encoded Command Patterns,,Detects PowerShell command line patterns in combincation with encoded commands that often appear in malware infection chains,b9d9cc83-380b-4ba3-8d8f-60c0e7e2930c
Suspicious PowerShell IEX Execution Patterns,,Detects suspicious ways to run Invoke-Execution using IEX alias,09576804-7a05-458e-a817-eb718ca91f54
Suspicious PowerShell Invocation From Script Engines,,Detects suspicious powershell invocations from interpreters or unusual programs,95eadcb2-92e4-4ed1-9031-92547773a6db
Suspicious PowerShell Invocations - Generic,,Detects suspicious PowerShell invocation command parameters,ed965133-513f-41d9-a441-e38076a0798f
